timestamp,load1_norm,load5_norm,load15_norm,mem_free_ratio,mem_available_ratio,mem_total_ratio,mem_cache_ratio,mem_buffered_ratio,swap_total_ratio,swap_free_ratio,fork_rate,intr_rate,critical_data_loss
1777005961.1141458,0.00246,0.0,0.0,0.972168,0.972168,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005963.34993,0.002021,0.0,0.0,0.972194,0.972194,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005965.558528,0.00337,0.0,0.0,0.972153,0.972153,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005967.7666204,0.001921,0.0,0.0,0.972177,0.972177,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005969.976104,0.005297,0.0,0.0,0.972189,0.972189,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005972.186124,0.002826,0.0,0.0,0.972196,0.972196,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005974.4019122,0.0,0.0,0.0,0.972136,0.972136,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005976.6158824,0.002177,0.0,0.0,0.972167,0.972167,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005978.8308015,0.000906,0.0,0.0,0.972251,0.972251,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005981.053782,0.001919,0.0,0.0,0.972142,0.972142,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005983.915957,0.001573,0.0,0.0,0.972171,0.972171,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005986.1249657,0.002373,0.0,0.0,0.972232,0.972232,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005988.3379898,0.001646,0.0,0.0,0.972289,0.972289,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005990.5595949,0.002474,0.0,0.0,0.972251,0.972251,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005992.7747123,0.00097,0.0,0.0,0.972221,0.972221,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005995.016375,0.001682,0.0,0.0,0.972218,0.972218,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005997.2369995,0.002408,0.0,0.0,0.972291,0.972291,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005999.4622397,0.001349,0.0,0.0,0.972246,0.972246,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777006001.6765645,0.003271,0.0,0.0,0.972239,0.972239,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777006003.895874,0.002407,0.0,0.0,0.972251,0.972251,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777006006.76125,0.006111,0.0,0.0,0.972256,0.972256,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777006008.9759185,0.002864,0.0,0.0,0.972346,0.972346,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777006011.1870425,0.001017,0.0,0.0,0.972323,0.972323,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777006013.397999,0.000667,0.0,0.0,0.972243,0.972243,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777006015.609154,0.001413,0.0,0.0,0.972245,0.972245,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777006017.82604,0.002367,0.0,0.0,0.972201,0.972201,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777006020.041433,0.001579,0.0,0.0,0.97217,0.97217,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777006022.2510035,0.00192,0.0,0.0,0.972281,0.972281,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777006024.4601054,0.001019,0.0,0.0,0.972251,0.972251,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777006026.6708083,0.001046,0.0,0.0,0.972275,0.972275,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777006029.517794,0.003249,0.0,0.0,0.972256,0.972256,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777006031.728919,0.002225,0.0,0.0,0.972263,0.972263,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777006033.9390352,0.003507,0.0,0.0,0.972232,0.972232,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777006036.1488535,0.001045,0.0,0.0,0.972246,0.972246,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777006038.3666675,0.002593,0.0,0.0,0.972324,0.972324,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777006040.5814793,0.00113,0.0,0.0,0.972294,0.972294,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777006042.7926376,0.002042,0.0,0.0,0.972307,0.972307,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777006045.0035007,0.001587,0.0,0.0,0.972264,0.972264,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777006047.2202404,0.00144,0.0,0.0,0.972208,0.972208,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777006049.4262464,0.002261,0.0,0.0,0.972167,0.972167,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777006052.2927244,0.001109,0.0,0.0,0.972167,0.972167,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777006054.504641,0.002196,0.0,0.0,0.972281,0.972281,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777006056.7119002,0.001697,0.0,0.0,0.972279,0.972279,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777006058.922613,0.001847,0.0,0.0,0.972265,0.972265,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777006061.1369858,0.005575,0.0,0.0,0.972304,0.972304,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777006063.354325,0.003501,0.0,0.0,0.972275,0.972275,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777006065.5647252,0.00335,0.0,0.0,0.972216,0.972216,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777006067.77589,0.00164,0.0,0.0,0.972216,0.972216,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777006069.987062,0.00263,0.0,0.0,0.972236,0.972236,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777006072.19917,0.001808,0.0,0.0,0.972192,0.972192,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777006075.0384989,0.002737,0.0,0.0,0.972328,0.972328,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777006077.249976,0.001782,0.0,0.0,0.972381,0.972381,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777006079.4637291,0.001861,0.0,0.0,0.97227,0.97227,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777006081.6803718,0.002258,0.0,0.0,0.97213,0.97213,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777006083.9112375,0.002867,0.0,0.0,0.972066,0.972066,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777006086.197164,0.003401,0.0,0.0,0.972023,0.972023,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777006088.4204884,0.002384,0.0,0.0,0.972098,0.972098,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777006090.7214584,0.002616,0.0,0.0,0.972081,0.972081,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777006092.9591804,0.003256,0.0,0.0,0.972091,0.972091,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777006095.2433062,0.002822,0.0,0.0,0.972033,0.972033,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777006098.134897,0.001189,0.0,0.0,0.97217,0.97217,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777006100.3509421,0.001016,0.0,0.0,0.97214,0.97214,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777006102.6478498,0.003098,0.0,0.0,0.972171,0.972171,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777006104.8674612,0.002527,0.0,0.0,0.972171,0.972171,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777006107.0766683,0.002944,0.0,0.0,0.972131,0.972131,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777006109.2881088,0.001909,0.0,0.0,0.972096,0.972096,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777006111.4977708,0.002543,0.0,0.0,0.972056,0.972056,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777006113.7191885,0.001806,0.0,0.0,0.972085,0.972085,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
