timestamp,score
1777117906.5483956,-0.7336904125580997
1777117908.9310708,-0.733829045876627
1777117911.3137941,-0.7326537452330389
1777117913.6986732,-0.7321080565568072
1777117916.0930655,-0.7342622851692604
1777117918.476418,-0.7353837443655937
1777117921.478785,-0.7361808284572533
1777117923.8514843,-0.7357220374302427
1777117926.2432458,-0.7376569428954688
1777117928.6276016,-0.7384001269534796
1777117931.0100124,-0.7384939189542202
1777117933.393754,-0.73917006229261
1777117935.7771614,-0.7394101170675609
1777117938.1670756,-0.7393019110454853
1777117940.5462842,-0.7388159599398954
1777117942.931226,-0.7400312499944407
1777117945.935164,-0.7402995726326571
1777117948.308328,-0.7409160564243638
1777117950.691957,-0.7412081946823046
1777117953.080552,-0.7397439304102836
1777117955.465397,-0.7375827953051166
1777117957.8591197,-0.7380401524742787
1777117960.2435508,-0.7385061892128959
1777117962.6264114,-0.7378805512842324
1777117965.006545,-0.7392829230699103
1777117967.3885462,-0.7381044391448018
1777117970.4577549,-0.7370624451738448
1777117972.8437288,-0.7369247094434268
1777117975.2257261,-0.7384174868862552
1777117977.6144874,-0.7395110142811208
1777117979.9984488,-0.7403858361970133
1777117982.3826723,-0.7388875628156139
1777117984.7747514,-0.7388838676439277
1777117987.1553721,-0.7366976026468794
1777117989.5378206,-0.7371318995089402
1777117991.918179,-0.7381808691499658
1777117994.9240246,-0.7382185647843489
1777117997.2970247,-0.7366587171131644
1777117999.6786265,-0.7355097107641996
1777118002.0874326,-0.734491633897045
1777118004.469272,-0.735767593138123
1777118006.8512409,-0.737693387461773
1777118009.2335613,-0.7382287772028915
1777118011.6177642,-0.7351918096759664
1777118013.9980147,-0.7329580487628997
1777118016.3797758,-0.7335415819333397
1777118019.3846931,-0.7325018704725316
1777118021.7573943,-0.731670101303885
1777118024.1320734,-0.7335898494251623
1777118026.5276327,-0.7322451121807826
1777118028.9392755,-0.7309727403404316
1777118031.3193514,-0.7319533351953652
1777118033.70155,-0.7317248944782383
1777118036.0842466,-0.7326546688869415
1777118038.4646878,-0.7353039472134749
1777118040.8556302,-0.7372216398133044
1777118043.8672447,-0.7373513009884876
1777118046.2507336,-0.7371351301237282
1777118048.642397,-0.7371615885128402
1777118051.0275717,-0.7382842642085288
1777118053.4118438,-0.7380018424703303
1777118055.7927608,-0.7366626251221375
1777118058.172542,-0.7349206086294473
1777118060.5543525,-0.732818762750137
1777118062.935632,-0.7344292962205966
1777118065.3166227,-0.7357972053585315
1777118068.3230984,-0.7355144801169724
1777118070.6983724,-0.7359648672745327
1777118073.0814464,-0.733850353101566
1777118075.4663496,-0.7332425088031989
1777118077.849561,-0.7317706576383647
1777118080.2607408,-0.7325710190385305
1777118082.6459062,-0.7341101063419572
1777118085.0357938,-0.7350411684704131
1777118087.4199452,-0.7349884369367308
1777118089.8006976,-0.7376764826926866
1777118092.808101,-0.7380150191189276
1777118095.1804152,-0.7372887311252893
1777118097.5691385,-0.738306334443045
1777118099.9561174,-0.7354496685765626
1777118102.3376083,-0.7322650657213192
1777118104.7212574,-0.7319947896507234
1777118107.1032376,-0.7308911263231967
1777118109.4881732,-0.7349058682802388
1777118111.872966,-0.7373069099498826
1777118114.2552798,-0.7390257400638277
1777118117.2609406,-0.7391945082812476
1777118119.6344664,-0.7398309561678117
1777118122.0191514,-0.7392391960377565
1777118124.4016523,-0.7362736326767845
1777118126.7870781,-0.7356970068303011
1777118129.2011766,-0.7319568139303994
1777118131.5882308,-0.7312544975526641
1777118133.9732738,-0.7291037894675102
1777118136.3609293,-0.7279693892757497
1777118138.740947,-0.7278675487225599
1777118141.751947,-0.7275893335806659
1777118144.1295884,-0.7292466097875526
1777118146.5154412,-0.7294811531157274
1777118148.8969262,-0.7278802383417369
1777118151.2810388,-0.7268926886745326
1777118153.856317,-0.7293879839044044
1777118156.2427473,-0.7299901412499389
1777118158.6247785,-0.7320661802334241
1777118161.0063977,-0.7313215491125991
1777118163.390671,-0.7326312284279233
1777118166.412153,-0.7347396627179024
1777118168.7854133,-0.7336371170047142
1777118171.171441,-0.7330514120518384
1777118173.5591106,-0.7343942838014017
1777118175.9408245,-0.7348485051317242
1777118178.3234816,-0.7342389470290094
1777118180.7025099,-0.733039323934706
1777118183.3293931,-0.731685984139619
1777118185.715582,-0.7330811396231193
1777118188.1073,-0.7345182028096282
1777118191.1111326,-0.7353469145591266
1777118193.484084,-0.7348152957187886
1777118195.8669555,-0.7355845888864548
1777118198.2613516,-0.735502001861695
1777118200.6454465,-0.7341483447011268
1777118203.0254514,-0.7330654189726722
1777118205.4178007,-0.7341054846715172
1777118207.8003917,-0.733129774567606
1777118210.1807604,-0.7345571107652176
1777118212.721945,-0.7331953446966246
1777118215.7368016,-0.73331305623702
1777118218.1122189,-0.7328126713115621
1777118220.4904451,-0.7294554328595658
1777118222.8732922,-0.7265759916619705
1777118225.2576897,-0.7245630126681527
1777118227.643161,-0.7233409800234967
1777118230.026057,-0.7222661677157113
1777118232.423297,-0.7208045137278283
1777118234.807843,-0.7215055585435172
1777118237.1915493,-0.7199060823102206
1777118240.1972177,-0.7189164454034358
1777118242.5725567,-0.7180480747006812
1777118244.9595015,-0.7202838465909372
1777118247.3419952,-0.7225872201963799
1777118249.7257771,-0.7249258838640731
1777118252.1095912,-0.7248229829378376
1777118254.4947226,-0.72493684563221
1777118256.878644,-0.7244401809944534
1777118259.2623143,-0.722854364134139
1777118261.6575193,-0.721295136681629
1777118264.6703901,-0.7218980569065577
1777118267.0441887,-0.7224784378619318
1777118269.4577339,-0.722942742626231
1777118271.8701506,-0.7237070295706625
1777118274.255226,-0.7243388562971828
1777118276.6433887,-0.7254356623922184
1777118279.029829,-0.725230805760354
1777118281.4125214,-0.7239724664664152
1777118283.7949753,-0.725241341579696
1777118286.1857,-0.7241755965696008
1777118289.1996803,-0.7221186595010549
1777118291.5749393,-0.7210538984947602
1777118293.9586027,-0.7199314772329067
1777118296.342638,-0.7197128289208627
1777118298.730853,-0.7206322106979447
1777118301.1154616,-0.7210536952746506
1777118303.4977205,-0.7227665761638351
1777118305.8855815,-0.725646056295932
1777118308.2686865,-0.728169994530125
1777118310.650738,-0.7293714980993958
1777118313.657238,-0.7278496591770943
1777118316.0689447,-0.7247883934595519
1777118318.460467,-0.7233068441898031
1777118320.8445094,-0.7234870974800133
1777118323.2280881,-0.7252077834834406
1777118325.6100726,-0.7271011097695446
1777118327.9989436,-0.7264245452289515
1777118330.3840322,-0.7258259938849028
1777118332.7750905,-0.7258949395845512
1777118335.1588101,-0.7252066561563264
1777118338.172126,-0.7233706207353772
1777118340.5450757,-0.7262497797692564
1777118342.9293687,-0.7291533196519554
1777118345.3197927,-0.7299801761547491
1777118347.7026575,-0.7319372950837302
1777118350.0848207,-0.7338036044490384
1777118352.4675927,-0.7295515496771072
1777118354.854096,-0.7291908958261364
1777118357.2367609,-0.7300102370940939
1777118359.652693,-0.7310631535607883
1777118362.6619155,-0.7293412273373161
1777118365.0426679,-0.7261746173452597
1777118367.4258773,-0.7290137611096807
1777118369.8152466,-0.7268245428540956
1777118372.2040117,-0.7232949602713644
1777118374.5877278,-0.7219180809664706
1777118376.975086,-0.7215169880790205
1777118379.3572485,-0.719645854305114
1777118381.740252,-0.72036244240172
1777118384.122765,-0.7205852697705311
1777118387.127922,-0.7197503285658039
1777118389.5041137,-0.7177315851525219
1777118391.8881109,-0.7180502193927678
1777118394.2766314,-0.7197150838812643
1777118396.6589265,-0.7196572067539169
1777118399.0407343,-0.720412123104875
1777118401.4244163,-0.7202920197477866
1777118403.8363254,-0.7201389466582984
1777118406.2244725,-0.7208751264257796
1777118408.7880487,-0.7223687060664834
1777118411.7982526,-0.7231494898450408
1777118414.1718152,-0.7205669059741843
1777118416.548019,-0.7197557441179236
1777118418.9315333,-0.720372806229829
1777118421.3338401,-0.7193098903581812
1777118423.7179446,-0.7183628306644776
1777118426.10256,-0.7206343617441016
1777118428.4836917,-0.7235418201478124
1777118430.8654554,-0.7210731148624301
1777118433.2474914,-0.7189058059880957
1777118436.2661889,-0.7179429015940517
1777118438.6402352,-0.7165939800194215
1777118441.035571,-0.7174526724121004
1777118443.4181552,-0.72069832711423
1777118445.803777,-0.722700380139451
1777118448.2170286,-0.7228263610170539
1777118450.6087878,-0.7235156138054972
1777118452.99265,-0.7249747173663439
1777118455.3793633,-0.7276122063226558
1777118457.764266,-0.7287267081232153
1777118460.772901,-0.7301152123286099
1777118463.1491623,-0.7298389130746586
1777118465.532833,-0.7309843320889368
1777118467.9168265,-0.7305342088829202
1777118470.301373,-0.7284871242648553
1777118472.6831143,-0.7288325738152228
1777118475.0691369,-0.7305986391814754
1777118477.452508,-0.7314137943279724
1777118479.8367572,-0.7316482389686648
1777118482.2208521,-0.732174698881901
1777118485.2366643,-0.7330728371961236
1777118487.61906,-0.733712359089837
1777118490.003972,-0.7333300301954997
1777118492.3886592,-0.7336983549089309
1777118494.773162,-0.7329232612816168
1777118497.156124,-0.7321635324372346
1777118499.5690572,-0.7324670151343374
1777118501.9524825,-0.733705964418894
1777118504.3330543,-0.7346179210284947
1777118506.7153292,-0.7351271321876597
1777118509.7382455,-0.7341445801534663
1777118512.1115453,-0.7343499948753042
1777118514.4998794,-0.7354331500601743
1777118516.88143,-0.7355010129759783
1777118519.2631168,-0.7352569180877517
1777118521.645855,-0.7340509213005937
1777118524.0283086,-0.7343745828705126
1777118526.4326744,-0.7341571867295948
1777118528.8186212,-0.7344595952137135
1777118531.2039614,-0.7327035904473176
1777118534.2104104,-0.7312006228726495
1777118536.58731,-0.7305101543825703
1777118538.9769263,-0.729740564666665
1777118541.3678164,-0.7296378385637243
1777118543.7518246,-0.7312428509802766
1777118546.1366994,-0.7317510612639415
1777118548.5546246,-0.7311475922229238
1777118550.9396274,-0.7305662400898376
1777118553.3231096,-0.7297854332324789
1777118555.8379104,-0.7298917149925469
1777118558.8362978,-0.7283635326385667
1777118561.2196538,-0.7284375693226239
1777118563.6021178,-0.7291887076164374
1777118565.9843767,-0.7298887301646372
1777118568.3699229,-0.7307464866070056
1777118570.754725,-0.7320299846504684
1777118573.1359441,-0.7323601769049244
1777118575.5241055,-0.7301834573730945
1777118577.9075828,-0.7310234817286229
1777118580.2899163,-0.7297010612294776
1777118583.3018372,-0.7318349162170552
1777118585.6797662,-0.7322247134533644
1777118588.0650744,-0.7331335239090949
1777118590.4489362,-0.7324713964817481
1777118592.83457,-0.7310555764673383
1777118595.227978,-0.7302176938145234
1777118597.749895,-0.7294490634186688
1777118600.1379495,-0.7297214770568812
1777118602.5203593,-0.7306332893524741
1777118604.9022167,-0.729879864122632
1777118607.9131792,-0.7294739721731076
1777118610.2902434,-0.7299393206621161
1777118612.6734629,-0.7304106582302247
1777118615.0593657,-0.7308868541061041
1777118617.4407935,-0.7315655909918524
1777118619.8221507,-0.7287286022156434
1777118622.2079406,-0.7282170262491438
1777118624.5915403,-0.7258758403378912
1777118626.980552,-0.7245858119192184
1777118629.362127,-0.7253372544612345
1777118632.3693542,-0.7264320298909337
1777118634.7438605,-0.7258319816144885
1777118637.130162,-0.7285394182563691
1777118639.5181105,-0.7258231141603546
1777118641.9008613,-0.7263270962541435
1777118644.2846923,-0.7272239033252609
1777118646.6779332,-0.7282383243607404
1777118649.0646546,-0.7301646486264364
1777118651.4478502,-0.7252014081114946
1777118653.8311486,-0.7228627619646026
1777118656.8466642,-0.7193796949047584
1777118659.2238076,-0.718805975262383
1777118661.6148298,-0.7169960195443468
1777118663.999287,-0.7163184762424741
1777118666.3821123,-0.7170575091767066
1777118668.764153,-0.7163676679483619
1777118671.1667163,-0.7155263982005872
1777118673.5510733,-0.7132047607087408
1777118675.9395876,-0.7122073366710561
1777118678.3226757,-0.7131852008240874
1777118681.3329525,-0.7141415443561838
1777118683.70648,-0.7170599786967178
1777118686.0912604,-0.7182161938928644
1777118688.501439,-0.7154716511319664
1777118690.883574,-0.7144246350037248
1777118693.267968,-0.7154450388630489
1777118695.650621,-0.7198095155042967
1777118698.0449572,-0.7221087635493106
1777118700.4328182,-0.7233556157653083
1777118702.865828,-0.7253420130454313
1777118705.8716965,-0.7253317139066611
1777118708.2564678,-0.7248335820608189
1777118710.6412303,-0.7228785110229731
1777118713.0274143,-0.7224802972149417
1777118715.4102516,-0.7202238965161335
1777118717.7929451,-0.7172686025459831
1777118720.1739643,-0.7168465960459729
1777118722.5561826,-0.7168764853029368
1777118724.940494,-0.7176989088749889
1777118727.3235757,-0.7196307505616144
1777118730.3333113,-0.7195125998621104
1777118732.7065907,-0.7175613192241286
1777118735.0927408,-0.7162124560687375
1777118737.4788246,-0.7154022286968876
1777118739.8731775,-0.7166170988066651
1777118742.2582283,-0.7200298682298818
1777118744.6402717,-0.7199292254439746
1777118747.022361,-0.7190518181921892
1777118749.406573,-0.72088962086525
1777118751.801113,-0.7208891850887632
1777118754.8123374,-0.7214550054843264
1777118757.1856782,-0.7207573880843751
1777118759.5774326,-0.719307545942907
1777118761.9647107,-0.7179747009246573
1777118764.3502252,-0.7182649003886313
1777118766.7368536,-0.7163712050166282
1777118769.1225727,-0.7143576740789792
1777118771.5091882,-0.7141112690071618
1777118773.896926,-0.7131243411938174
1777118776.2795486,-0.7125467870532056
1777118779.4338913,-0.7128556864461396
1777118781.817592,-0.7108778155685234
1777118784.1981874,-0.7121985156922802
1777118786.5811267,-0.7146207601150787
1777118788.996644,-0.7158538670913144
1777118791.3815625,-0.7162563299277921
1777118793.7652547,-0.715148517828962
1777118796.1495426,-0.7156150775006311
1777118798.530609,-0.7127053489017324
1777118800.9178796,-0.7130591452519268
1777118803.9559839,-0.7143324558504469
1777118806.3408551,-0.7174100618928769
1777118808.7251687,-0.7176956966488389
1777118811.1117125,-0.7201006545315904
1777118813.4953825,-0.7199656632741779
1777118815.8792875,-0.7178277601709565
1777118818.2626693,-0.7157340474873676
1777118820.6580524,-0.7148268967340742
1777118823.0409982,-0.7139850272699969
1777118825.4713418,-0.7130432513676118
1777118828.4557524,-0.712866864935987
1777118830.8408604,-0.7125331506929697
1777118833.2529495,-0.711191687881864
1777118835.6372619,-0.709927625976033
1777118838.021577,-0.7133153334214791
1777118840.402871,-0.7104669810797162
1777118842.7876663,-0.7113852302380909
1777118845.1791272,-0.7102733515179609
1777118847.565829,-0.7097862708634619
1777118849.9486454,-0.711714156339675
1777118852.983346,-0.7125967166916339
1777118855.359617,-0.715963695635818
1777118857.7477155,-0.7194490571975279
1777118860.138226,-0.7158674311502486
1777118862.5220203,-0.7141657842708014
1777118864.9063454,-0.7120210494951793
1777118867.2890954,-0.7114720691477577
1777118869.6754847,-0.7110328848698204
1777118872.0604062,-0.7103938975449495
1777118874.441452,-0.7089083844475713
1777118877.4504163,-0.7096553717283888
1777118879.8260922,-0.7073695397109396
1777118882.2403786,-0.707367471119354
1777118884.6242225,-0.7061269397416393
1777118887.0098453,-0.7086122855897327
1777118889.394699,-0.7085532332246326
1777118891.7804995,-0.7064878289079347
1777118894.1647992,-0.7062599523366933
1777118896.546685,-0.7063841156828969
1777118898.9269884,-0.7065791318969199
1777118901.9294925,-0.7077919696878676
1777118904.306949,-0.7062909640361534
1777118906.6820512,-0.7052798096249906
1777118909.0756366,-0.7058255148454284
1777118911.4609733,-0.7067077259744944
1777118913.8438501,-0.7059932901529602
1777118916.2320096,-0.708894823547747
1777118918.616099,-0.7067947159242003
1777118921.0012522,-0.7046233721554451
1777118923.3822992,-0.7034720915911078
1777118926.4211097,-0.70968147988051
1777118928.805162,-0.71383549307002
1777118931.1880338,-0.7202761222073784
1777118933.5736694,-0.7225090261509984
1777118935.968958,-0.7238999783694513
1777118938.352812,-0.7244420763893232
1777118940.7344246,-0.7274340169131159
1777118943.1272964,-0.7296483208038991
1777118945.5114257,-0.7298089658087313
1777118947.8927257,-0.7317482803031997
1777118950.8966384,-0.7322818189259259
1777118953.2719114,-0.731422385790031
1777118955.6567311,-0.7332392874892825
1777118958.0424545,-0.7352952510308225
1777118960.4262588,-0.7350200499602961
1777118962.812027,-0.7358171136036682
1777118965.1973164,-0.7364340266994808
1777118967.5872462,-0.7356334368289104
1777118969.9709058,-0.7344199798492924
1777118972.357909,-0.7341213434534831
1777118975.3617005,-0.733288574654723
1777118977.7372239,-0.7319325634218192
1777118980.116252,-0.7330474280800721
1777118982.5055037,-0.7317396461620985
1777118984.8880339,-0.7309105896111263
1777118987.2831438,-0.7324295789623074
1777118989.6674352,-0.7315610252436647
1777118992.0583124,-0.7309647383202449
1777118994.4407432,-0.7303687213054861
1777118996.8257613,-0.7316759089557467
1777118999.8302932,-0.7318474988506132
1777119002.2043297,-0.7345848090687918
1777119004.5875258,-0.7367746572433346
1777119006.9774375,-0.7369211031372844
1777119009.359631,-0.7354501128959917
1777119011.753156,-0.7357617039992151
1777119014.1379514,-0.7342062938486624
1777119016.5176606,-0.7344677624536347
1777119018.9000423,-0.7340604254322336
1777119021.2846847,-0.7359521613851834
1777119024.3205366,-0.7331813388903199
1777119026.7042627,-0.7320435261881217
1777119029.0895245,-0.7324186700861356
1777119031.472563,-0.7328387426765322
1777119033.855045,-0.7314744219447995
1777119036.2382758,-0.7332809164130972
1777119038.9575546,-0.7336073406001538
1777119041.3305697,-0.7320114532820627
1777119043.707458,-0.7306365866551614
1777119046.0909142,-0.7306984546390402
1777119049.1019423,-0.7296843445131719
1777119051.4775906,-0.7284808274775872
1777119053.852655,-0.7287966486679143
1777119056.2366426,-0.7299205136176975
1777119058.6231217,-0.728180966982663
1777119061.0054839,-0.7288329019712262
1777119063.3872952,-0.7300695549213793
1777119065.769764,-0.7299484013857559
1777119068.182874,-0.7306638759412477
1777119070.5712984,-0.7293420892256486
1777119073.559849,-0.728578889759262
1777119075.9725788,-0.72767410028006
1777119078.3572352,-0.7276581529054955
1777119080.762434,-0.7269578319313501
1777119083.1454487,-0.7292673728184864
1777119085.5295522,-0.728912353330655
1777119087.9113202,-0.7296160981338498
1777119090.2955875,-0.728720302536591
1777119092.714445,-0.729859436712639
1777119095.0996287,-0.7306919964889778
1777119098.0860453,-0.731012798891714
1777119100.5298219,-0.7311909205620979
1777119102.9081886,-0.7296390941514199
1777119105.2834573,-0.7288100932712037
1777119107.671982,-0.7304018277633664
1777119110.0559373,-0.7309003560686964
1777119112.4404414,-0.7287230130376845
1777119114.8276732,-0.730631559923527
1777119117.2145045,-0.7319587323526793
1777119119.5984817,-0.7337204817186936
1777119122.6034336,-0.7349503016051403
1777119124.98229,-0.7333130767537899
1777119127.3560586,-0.7342037445839866
1777119129.743895,-0.7336241468130626
1777119132.1283498,-0.7339749173643657
1777119134.5083842,-0.7353334297280428
1777119136.890313,-0.735421236710273
1777119139.2738435,-0.7353919532537316
1777119141.6571763,-0.7356879937064924
1777119144.042749,-0.7371053883634505
1777119147.0652199,-0.7368388036185992
1777119149.440467,-0.7382271929133957
1777119151.8212624,-0.7396610672819912
1777119154.212567,-0.735516675683725
1777119156.5975616,-0.7340819454728398
1777119158.9823735,-0.7317562608669572
1777119161.3670511,-0.732281724523713
1777119163.7513394,-0.7333993687568144
1777119166.1339562,-0.7333770154386363
1777119168.5173368,-0.7309969282000641
1777119171.5235765,-0.7317530447204516
1777119173.898209,-0.7343600147990199
1777119176.3408244,-0.7351411613325953
1777119178.7234404,-0.7375752747002654
1777119181.1068993,-0.7395225653944015
1777119183.491202,-0.7390715367293789
1777119185.8743305,-0.7400133794020194
1777119188.2577956,-0.7392854568259665
1777119190.6499462,-0.7394022816909586
1777119193.03596,-0.738398541182914
1777119196.0454016,-0.7370995143950578
1777119198.4204206,-0.7348562621118518
1777119200.8067198,-0.7326692933247593
1777119203.1972919,-0.7341887257709402
1777119205.5804813,-0.7364093764006784
1777119207.96442,-0.7395027409658024
1777119210.3461988,-0.7398767654097465
1777119212.7300537,-0.7411616463834053
1777119215.1145847,-0.7426150502500262
1777119217.500347,-0.7398796911769108
1777119220.5141098,-0.7378683302960007
1777119222.8901725,-0.7376484173832041
1777119225.2667093,-0.7379925668713416
1777119227.8517787,-0.7380472029904527
1777119230.2364578,-0.7367979053159921
1777119232.6244557,-0.7380141641766084
1777119235.067557,-0.7399748353704845
1777119237.4471364,-0.7425587295368362
1777119239.823239,-0.7434082392878869
1777119242.2082148,-0.7443110835080271
1777119245.2243116,-0.7432019502032691
1777119247.6073961,-0.7415376843940856
1777119249.984978,-0.7409832309121158
1777119252.370127,-0.7406396696667981
1777119254.7566092,-0.7419740813676277
1777119257.1488762,-0.7413323484909495
1777119259.5333326,-0.7412401648132466
1777119261.9224515,-0.7427791745809809
1777119264.3191073,-0.7423768355013349
1777119266.7143688,-0.7428590474237265
1777119269.7480862,-0.7426413467325276
1777119272.1234403,-0.7417662268794014
1777119274.5077417,-0.7407874126070284
1777119276.8906946,-0.7384957832060705
1777119279.2756464,-0.7380713798692073
1777119281.6613412,-0.7393139343449278
1777119284.0450022,-0.7396254334964292
1777119286.4320834,-0.740355884480577
1777119288.8156276,-0.7414649196883832
1777119291.199056,-0.7411250899106375
1777119294.2096696,-0.7408739881586954
1777119296.5844855,-0.7421615361611456
1777119298.9739866,-0.7425860593784783
1777119301.3630154,-0.7379741783628517
1777119303.7487133,-0.7359494235652834
1777119306.133956,-0.7337398732327307
1777119308.517047,-0.7299268720254144
1777119310.900598,-0.727360829107574
1777119313.3299603,-0.7281498144319325
1777119315.7379942,-0.7282870472048437
1777119318.732338,-0.7267298291892539
1777119321.117111,-0.7273484407058752
1777119323.5014591,-0.7273503760263235
1777119325.8870027,-0.7280425271430049
1777119328.2735448,-0.7286951728602773
1777119330.660786,-0.729812245995191
1777119333.0470083,-0.7318029509560837
1777119335.430706,-0.7338968778818261
1777119337.8180592,-0.7346914914433049
1777119340.2016284,-0.7326558001391894
1777119343.2112339,-0.7326043942377669
1777119345.5862563,-0.7348396654087299
1777119347.9701035,-0.7362466594562177
1777119350.3664794,-0.7341739781607797
1777119352.7488768,-0.7328312198305837
1777119355.1342967,-0.7358284798936647
1777119357.5183659,-0.7370377110441655
1777119359.8999903,-0.7384869992848943
1777119362.2964559,-0.7373479269498397
1777119364.7061937,-0.7353703788618319
1777119367.7138023,-0.7324737914860288
1777119370.0881774,-0.7321412595107691
1777119372.4723904,-0.7341883571514289
1777119374.865065,-0.7358052028381022
1777119377.2476244,-0.7361183386365999
1777119379.6382437,-0.7378731529518043
1777119382.024984,-0.7367782764878589
1777119384.4075804,-0.7386028332942087
1777119386.7912745,-0.7370444929573131
1777119389.1760662,-0.7361939218877749
1777119392.1892204,-0.7365084206911745
1777119394.5664659,-0.7337749474884298
1777119396.9513175,-0.7340542887432749
1777119399.337528,-0.7337026326951517
1777119401.7197213,-0.7351950732021492
1777119404.104264,-0.7357093417426741
1777119406.4923491,-0.7325297946580258
1777119408.8761523,-0.7297144056153951
1777119411.2905233,-0.7292227369778479
1777119413.6746318,-0.7296393407281516
1777119416.6973038,-0.7298531910305883
1777119419.0753603,-0.7327184973229786
1777119421.4619248,-0.7340071376789501
1777119423.8486161,-0.7338426532082508
1777119426.2341042,-0.733314751958553
1777119428.6185696,-0.7340845969317064
1777119431.0007844,-0.7342231797057653
1777119433.3847752,-0.7354110616684815
1777119435.7703555,-0.7357823337486429
1777119438.1621218,-0.7361584471282114
1777119441.1710968,-0.7352869006261993
1777119443.546886,-0.7357621006302566
1777119445.9302015,-0.7371438303018587
1777119448.3211026,-0.7385510087399949
1777119450.7055829,-0.7393749567896494
1777119453.0907638,-0.7401346454072832
1777119455.485174,-0.7397401487554073
1777119457.87248,-0.7394452684977052
1777119460.2845485,-0.7394886098009458
1777119462.670506,-0.7395440420006876
1777119465.6739964,-0.7399685269794085
1777119468.0505798,-0.7411341023630422
1777119470.4358988,-0.7408604360503648
1777119472.8264773,-0.740220928969589
1777119475.214589,-0.7414160346790742
1777119477.5984335,-0.7406654078725565
1777119479.981378,-0.7412676044918768
1777119482.36622,-0.7427801098556884
1777119484.7486336,-0.7417773710655053
1777119487.1434164,-0.740975180033359
1777119490.1556187,-0.7391197513069603
1777119492.5357847,-0.7365503260374224
1777119494.921455,-0.7362952247154513
1777119497.307218,-0.7357723689569107
1777119499.6892297,-0.7361711783464833
